LSOA_Code,Year,Vulnerable_Ratio,Population_Density,House_Price,Theft_Rate_per1k,Income_Score_rate,Employment_Score_rate,"Education,_Skills_and_Training_Score",Health_Deprivation_and_Disability_Score,Barriers_to_Housing_and_Services_Score,Living_Environment_Score,tran_poi_count,shop_poi_count
E01002103,2019,0.27099841521394613,11018.6263096623,530750.0,16.904384574749077,0.131,0.08,19.109,-0.016,41.593,32.808,3,2
E01002104,2015,0.27836329820210787,9505.00883912787,423000.0,8.679479231246125,0.161,0.1,20.478,-0.436,38.093,28.585,4,1
E01002104,2016,0.2769895126465145,9552.15085444902,489750.0,7.402837754472547,0.161,0.1,20.478,-0.436,38.093,28.585,4,1
E01002104,2017,0.2703037817730936,9505.00883912787,504000.0,6.199628022318661,0.161,0.1,20.478,-0.436,38.093,28.585,4,1
E01002104,2018,0.2638522427440633,8933.41190335886,594062.5,8.575197889182057,0.161,0.1,20.478,-0.436,38.093,28.585,4,1
E01002104,2019,0.2649350649350649,9074.83794932233,553333.3333333334,5.8441558441558445,0.161,0.1,20.478,-0.436,38.093,28.585,4,1
E01002105,2015,0.22974261201143947,16003.0511060259,362151.0,37.178265014299335,0.144,0.086,17.191,-0.114,41.905,33.966,3,14
E01002105,2016,0.2382939267501159,16453.0892448512,382000.0,37.088548910523876,0.144,0.086,17.191,-0.114,41.905,33.966,3,14
E01002105,2017,0.23087494273934953,16651.4111365369,381856.25,44.43426477324782,0.144,0.086,17.191,-0.114,41.905,33.966,3,14
E01002105,2018,0.22315202231520223,16407.3226544622,455000.0,33.47280334728033,0.144,0.086,17.191,-0.114,41.905,33.966,3,14
E01002105,2019,0.2197437114380636,16071.7009916094,530431.25,33.69719981015662,0.144,0.086,17.191,-0.114,41.905,33.966,3,14
E01002106,2015,0.3305785123966942,7675.37313432835,478875.0,2.916869227029655,0.067,0.051,6.833,-1.407,30.744,15.675,3,0
E01002106,2016,0.3349681216282491,7608.20895522388,526875.0,4.4139283962726825,0.067,0.051,6.833,-1.407,30.744,15.675,3,0
E01002106,2017,0.3397964129907901,7697.76119402985,528875.0,3.877847794474067,0.067,0.051,6.833,-1.407,30.744,15.675,3,0
E01002106,2018,0.33794466403162055,7552.23880597014,559375.0,2.9644268774703555,0.067,0.051,6.833,-1.407,30.744,15.675,3,0
E01002106,2019,0.35294117647058826,7738.80597014925,528625.0,0.9643201542912248,0.067,0.051,6.833,-1.407,30.744,15.675,3,0
E01002107,2015,0.3602150537634409,6556.22136059217,509375.0,6.451612903225806,0.051,0.038,3.803,-1.655,23.259,15.782,0,0
E01002107,2016,0.35776805251641136,6443.42615438843,599125.0,7.658643326039387,0.051,0.038,3.803,-1.655,23.259,15.782,0,0
E01002107,2017,0.3627136752136752,6598.51956291857,603125.0,7.478632478632479,0.051,0.038,3.803,-1.655,23.259,15.782,0,0
E01002107,2018,0.3640776699029126,6535.07225942897,613750.0,3.236245954692557,0.051,0.038,3.803,-1.655,23.259,15.782,0,0
E01002107,2019,0.3694822888283379,6468.1001057455,580375.0,4.904632152588556,0.051,0.038,3.803,-1.655,23.259,15.782,0,0
E01002108,2015,0.3539915966386555,9439.76202280614,498612.5,3.1512605042016806,0.075,0.039,4.734,-1.289,27.876,17.029,1,0
E01002108,2016,0.3516483516483517,9474.46703024293,586875.0,2.0931449502878077,0.075,0.039,4.734,-1.289,27.876,17.029,1,0
E01002108,2017,0.35246781115879827,9241.44769459593,615250.0,1.0729613733905579,0.075,0.039,4.734,-1.289,27.876,17.029,1,0
E01002108,2018,0.3596112311015119,9181.95339613287,595625.0,1.6198704103671706,0.075,0.039,4.734,-1.289,27.876,17.029,1,0
E01002108,2019,0.36164529914529914,9281.11056023797,544625.0,1.6025641025641024,0.075,0.039,4.734,-1.289,27.876,17.029,1,0
E01002109,2015,0.3512004466778336,3514.52119309262,621618.75,6.700167504187605,0.066,0.034,1.599,-1.457,32.938,19.167,10,0
E01002109,2016,0.3587912087912088,3571.42857142857,682375.0,5.4945054945054945,0.066,0.034,1.599,-1.457,32.938,19.167,10,0
E01002109,2017,0.3680440771349862,3561.61695447409,730000.0,4.407713498622589,0.066,0.034,1.599,-1.457,32.938,19.167,10,0
E01002109,2018,0.37035040431266847,3640.10989010989,724000.0,4.8517520215633425,0.066,0.034,1.599,-1.457,32.938,19.167,10,0
E01002109,2019,0.3821138211382114,3620.48665620094,687812.5,3.794037940379404,0.066,0.034,1.599,-1.457,32.938,19.167,10,0
E01002110,2015,0.3516483516483517,7474.33264887063,568750.0,2.7472527472527473,0.07,0.038,3.28,-1.562,26.271,17.231,8,2
E01002110,2016,0.34794828555368185,7305.95482546201,594375.0,1.6863406408094435,0.07,0.038,3.28,-1.562,26.271,17.231,8,2
E01002110,2017,0.3526760563380282,7289.52772073922,598681.25,5.070422535211267,0.07,0.038,3.28,-1.562,26.271,17.231,8,2
E01002110,2018,0.3532423208191126,7219.71252566735,667375.0,2.844141069397042,0.07,0.038,3.28,-1.562,26.271,17.231,8,2
E01002110,2019,0.3565365025466893,7256.67351129363,620000.0,5.093378607809847,0.07,0.038,3.28,-1.562,26.271,17.231,8,2
E01002111,2015,0.3493659816353301,8395.7415565345,416493.75,10.494097070397903,0.104,0.074,7.74,-1.498,33.033,21.138,4,9
E01002111,2016,0.3440387153541575,8344.34654919236,490750.0,11.438627364716234,0.104,0.074,7.74,-1.498,33.033,21.138,4,9
E01002111,2017,0.3486038394415358,8414.09691629956,501375.0,23.123909249563702,0.104,0.074,7.74,-1.498,33.033,21.138,4,9
E01002111,2018,0.34392935982339956,8314.97797356828,535000.0,29.139072847682122,0.104,0.074,7.74,-1.498,33.033,21.138,4,9
E01002111,2019,0.3556430446194226,8392.07048458149,510833.3333333333,48.118985126859144,0.104,0.074,7.74,-1.498,33.033,21.138,4,9
E01002112,2015,0.3826173826173826,2555.85344057193,588750.0,5.994005994005994,0.068,0.033,2.96,-1.751,22.041,14.469,11,3
E01002112,2016,0.3830308974987739,2603.08949316992,903750.0,8.827856792545365,0.068,0.033,2.96,-1.751,22.041,14.469,11,3
E01002112,2017,0.3853118712273642,2537.98033958891,932000.0,4.527162977867204,0.068,0.033,2.96,-1.751,22.041,14.469,11,3
E01002112,2018,0.38891637803067786,2580.10979190603,914000.0,6.927263730826324,0.068,0.033,2.96,-1.751,22.041,14.469,11,3
E01002112,2019,0.38572854291417163,2558.40674071237,1038875.0,5.489021956087824,0.068,0.033,2.96,-1.751,22.041,14.469,11,3
E01002113,2015,0.3606455617628802,2617.38424045491,559500.0,2.4829298572315333,0.126,0.098,6.224,-0.942,32.133,13.265,1,0
E01002113,2016,0.35634328358208955,2612.51015434606,673750.0,8.706467661691542,0.126,0.098,6.224,-0.942,32.133,13.265,1,0
E01002113,2017,0.36391625615763545,2638.50528025995,956500.0,1.8472906403940885,0.126,0.098,6.224,-0.942,32.133,13.265,1,0
E01002113,2018,0.3747680890538033,2627.13241267262,837743.75,8.658008658008658,0.126,0.098,6.224,-0.942,32.133,13.265,1,0
E01002113,2019,0.3775959723096287,2581.64094232331,500250.0,6.293266205160479,0.126,0.098,6.224,-0.942,32.133,13.265,1,0
E01002114,2015,0.43213429256594726,722.603451861093,354675.0,5.275779376498801,0.162,0.071,8.391,-0.698,54.392,12.918,6,0
E01002114,2016,0.4351984696317551,724.682886254938,401687.5,5.260640841702535,0.162,0.071,8.391,-0.698,54.392,12.918,6,0
E01002114,2017,0.44031221303948576,754.834684965689,400000.0,5.050505050505051,0.162,0.071,8.391,-0.698,54.392,12.918,6,0
E01002114,2018,0.4431247144814984,758.646981354404,440750.0,5.938784833257195,0.162,0.071,8.391,-0.698,54.392,12.918,6,0
E01002114,2019,0.44112399643175737,777.015318500034,414312.5,3.568242640499554,0.162,0.071,8.391,-0.698,54.392,12.918,6,0
E01002115,2015,0.3335548172757475,4371.18791751379,481875.0,1.9933554817275745,0.086,0.057,5.041,-1.333,38.164,14.349,1,0
E01002115,2016,0.33111259160559625,4359.57014231774,528250.0,3.331112591605596,0.086,0.057,5.041,-1.333,38.164,14.349,1,0
E01002115,2017,0.3211133740665309,4278.24571594539,595250.25,1.357773251866938,0.086,0.057,5.041,-1.333,38.164,14.349,1,0
E01002115,2018,0.3363197794624397,4214.34795236712,624312.5,0.6891798759476223,0.086,0.057,5.041,-1.333,38.164,14.349,1,0
E01002115,2019,0.3276566757493188,4263.72349695033,594125.0,0.6811989100817438,0.086,0.057,5.041,-1.333,38.164,14.349,1,0
E01002116,2015,0.38392321535692864,5467.36634962282,487493.75,1.1997600479904018,0.053,0.027,1.948,-1.749,38.688,11.793,1,0
E01002116,2016,0.3962594973699591,5611.67595933092,458737.5,3.506721215663355,0.053,0.027,1.948,-1.749,38.688,11.793,1,0
E01002116,2017,0.3962940824865511,5487.04493276484,600000.0,1.7931858936043037,0.053,0.027,1.948,-1.749,38.688,11.793,1,0
E01002116,2018,0.39879518072289155,5444.40800262381,594375.0,2.4096385542168677,0.053,0.027,1.948,-1.749,38.688,11.793,1,0
E01002116,2019,0.41050702504581554,5368.97343391275,814375.0,1.2217470983506415,0.053,0.027,1.948,-1.749,38.688,11.793,1,0
E01002118,2015,0.35973084886128365,7087.30741012472,301875.0,9.834368530020704,0.109,0.056,10.702,-0.417,42.143,20.514,8,3
E01002118,2016,0.3499496475327291,7285.39985326485,368750.0,8.559919436052366,0.109,0.056,10.702,-0.417,42.143,20.514,8,3
E01002118,2017,0.3619193466054109,7186.35363169479,368118.75,7.656967840735069,0.109,0.056,10.702,-0.417,42.143,20.514,8,3
E01002118,2018,0.36363636363636365,7344.09391049156,360750.0,5.994005994005994,0.109,0.056,10.702,-0.417,42.143,20.514,8,3
E01002118,2019,0.3713420787083754,7270.72633895818,385875.0,14.631685166498487,0.109,0.056,10.702,-0.417,42.143,20.514,8,3
E01002119,2015,0.3068809643395279,8515.82549187339,300000.0,10.547463586137619,0.151,0.073,13.634,-1.106,35.816,21.322,4,4
E01002119,2016,0.3165240882485367,9499.57228400342,323750.0,10.805943268797838,0.151,0.073,13.634,-1.106,35.816,21.322,4,4
E01002119,2017,0.33276010318142735,9948.6740804106,387000.0,8.16852966466036,0.151,0.073,13.634,-1.106,35.816,21.322,4,4
E01002119,2018,0.3308488612836439,10329.3413173652,411250.0,10.766045548654244,0.151,0.073,13.634,-1.106,35.816,21.322,4,4
E01002119,2019,0.32708333333333334,10265.1839178785,352500.0,7.916666666666667,0.151,0.073,13.634,-1.106,35.816,21.322,4,4
E01002120,2015,0.35561877667140823,8212.6168224299,326625.0,3.5561877667140824,0.216,0.133,18.661,-0.038,52.041,18.573,0,0
E01002120,2016,0.35319148936170214,8235.98130841121,334987.5,4.964539007092199,0.216,0.133,18.661,-0.038,52.041,18.573,0,0
E01002120,2017,0.36200716845878134,8148.3644859813,454250.0,8.602150537634408,0.216,0.133,18.661,-0.038,52.041,18.573,0,0
E01002120,2018,0.36330935251798563,8119.15887850467,447250.0,5.0359712230215825,0.216,0.133,18.661,-0.038,52.041,18.573,0,0
E01002120,2019,0.36283833211411853,7984.81308411215,390778.125,3.6576444769568397,0.216,0.133,18.661,-0.038,52.041,18.573,0,0
E01002121,2015,0.3430735930735931,6541.59292035398,431687.5,7.034632034632035,0.077,0.046,9.047,-1.468,33.371,18.395,4,1
E01002121,2016,0.33934426229508197,6477.87610619469,494118.75,4.371584699453552,0.077,0.046,9.047,-1.468,33.371,18.395,4,1
E01002121,2017,0.3385529157667387,6555.75221238938,493743.75,3.779697624190065,0.077,0.046,9.047,-1.468,33.371,18.395,4,1
E01002121,2018,0.3464228079612695,6580.53097345132,479250.0,2.151694459386767,0.077,0.046,9.047,-1.468,33.371,18.395,4,1
E01002121,2019,0.3570283270978087,6623.00884955752,514625.0,1.6034206306787815,0.077,0.046,9.047,-1.468,33.371,18.395,4,1
E01002122,2015,0.32085561497326204,9157.68854064642,394650.0,4.278074866310161,0.082,0.04,12.071,-1.088,33.195,25.163,0,0
E01002122,2016,0.3297413793103448,9089.12830558276,423125.0,4.849137931034483,0.082,0.04,12.071,-1.088,33.195,25.163,0,0
E01002122,2017,0.3272827282728273,8903.03623898139,510312.5,4.4004400440044,0.082,0.04,12.071,-1.088,33.195,25.163,0,0
E01002122,2018,0.33297297297297296,9059.74534769833,454368.75,7.027027027027027,0.082,0.04,12.071,-1.088,33.195,25.163,0,0
E01002122,2019,0.32992465016146394,9098.92262487757,485000.0,4.843918191603875,0.082,0.04,12.071,-1.088,33.195,25.163,0,0
E01002123,2015,0.30333333333333334,10477.2991850989,428375.0,23.333333333333336,0.098,0.049,14.926,-1.165,35.613,30.357,2,2
E01002123,2016,0.3051237766263673,10110.5937136204,416625.0,16.119746689694875,0.098,0.049,14.926,-1.165,35.613,30.357,2,2
E01002123,2017,0.31441543700340524,10256.1117578579,475000.0,20.998864926220204,0.098,0.049,14.926,-1.165,35.613,30.357,2,2
E01002123,2018,0.31529017857142855,10430.7334109429,497625.0,25.669642857142858,0.098,0.049,14.926,-1.165,35.613,30.357,2,2
E01002123,2019,0.32406892718176766,10471.4784633294,555000.0,20.01111728738188,0.098,0.049,14.926,-1.165,35.613,30.357,2,2
E01002124,2015,0.3265625,11428.5714285714,374000.0,1.0416666666666667,0.08,0.051,19.604,-0.938,32.617,24.14,0,0
E01002124,2016,0.3229780396357793,11113.0952380952,380500.0,3.2137118371719335,0.08,0.051,19.604,-0.938,32.617,24.14,0,0
E01002124,2017,0.32809962100703843,10994.0476190476,398000.0,2.165674066053059,0.08,0.051,19.604,-0.938,32.617,24.14,0,0
E01002124,2018,0.3237333333333333,11160.7142857142,427000.0,3.2,0.08,0.051,19.604,-0.938,32.617,24.14,0,0
E01002124,2019,0.32586112629852376,10886.9047619047,454375.0,8.74794969928923,0.08,0.051,19.604,-0.938,32.617,24.14,0,0
E01002125,2015,0.30722587165234966,11675.5162241887,383500.0,9.600808489135927,0.087,0.049,17.948,-1.441,34.125,21.684,4,3
E01002125,2016,0.3095362167795727,11321.5339233038,360000.0,11.464304325169358,0.087,0.049,17.948,-1.441,34.125,21.684,4,3
E01002125,2017,0.3157344485101934,11286.1356932153,470833.3333333333,15.682174594877155,0.087,0.049,17.948,-1.441,34.125,21.684,4,3
E01002125,2018,0.32031662269129285,11179.9410029498,545375.0,20.58047493403694,0.087,0.049,17.948,-1.441,34.125,21.684,4,3
E01002125,2019,0.3155440414507772,11386.430678466,457500.0,12.953367875647668,0.087,0.049,17.948,-1.441,34.125,21.684,4,3
E01002127,2015,0.30248306997742663,6385.58558558558,342112.5,6.772009029345372,0.08,0.059,2.644,-0.877,33.41,29.179,4,2
E01002127,2016,0.3135257498585173,6367.56756756756,590250.0,4.527447651386531,0.08,0.059,2.644,-0.877,33.41,29.179,4,2
E01002127,2017,0.31302403577417554,6446.84684684684,516850.0,3.3538289547233093,0.08,0.059,2.644,-0.877,33.41,29.179,4,2
E01002127,2018,0.33554817275747506,6508.1081081081,516712.5,3.3222591362126246,0.08,0.059,2.644,-0.877,33.41,29.179,4,2
E01002127,2019,0.3364281813216821,6598.19819819819,410606.25,6.553795740032768,0.08,0.059,2.644,-0.877,33.41,29.179,4,2
E01002128,2015,0.3002846299810247,11525.4237288135,237492.5,4.269449715370019,0.11,0.085,4.454,-0.31,31.847,30.699,1,16
E01002128,2016,0.30725190839694655,11459.8141060688,291487.5,7.633587786259541,0.11,0.085,4.454,-0.31,31.847,30.699,1,16
E01002128,2017,0.3046986236355007,11519.9562602515,347125.0,6.169909824394874,0.11,0.085,4.454,-0.31,31.847,30.699,1,16
E01002128,2018,0.2935323383084577,10989.611809732,325875.0,9.45273631840796,0.11,0.085,4.454,-0.31,31.847,30.699,1,16
E01002128,2019,0.29707714422616194,11410.6068890103,330000.0,13.895543842836608,0.11,0.085,4.454,-0.31,31.847,30.699,1,16
E01002129,2015,0.2706209453197405,5258.28460038986,383856.25,238.1835032437442,0.12,0.081,4.968,-0.787,33.084,26.58,14,87
E01002129,2016,0.26138978370915783,5294.8343079922,401250.0,241.60147261849977,0.12,0.081,4.968,-0.787,33.084,26.58,14,87
E01002129,2017,0.25506407606448944,5894.24951267056,344812.5,176.10582885489873,0.12,0.081,4.968,-0.787,33.084,26.58,14,87
E01002129,2018,0.258203125,6237.81676413255,408634.875,231.25,0.12,0.081,4.968,-0.787,33.084,26.58,14,87
E01002129,2019,0.2576435495898583,6535.08771929824,354812.5,317.30052199850854,0.12,0.081,4.968,-0.787,33.084,26.58,14,87
E01002130,2015,0.3029225908372828,7621.91450933172,274937.5,99.92101105845181,0.196,0.092,3.782,-0.116,35.062,33.396,5,45
E01002130,2016,0.2967716841695838,7739.31366646598,309362.5,133.41112407623493,0.196,0.092,3.782,-0.116,35.062,33.396,5,45
E01002130,2017,0.29379157427937913,8145.69536423841,347500.0,94.2350332594235,0.196,0.092,3.782,-0.116,35.062,33.396,5,45
E01002130,2018,0.29431072210065645,8254.06381697772,391562.5,104.30342815463166,0.196,0.092,3.782,-0.116,35.062,33.396,5,45
E01002130,2019,0.2916962384669979,8482.8416616496,441250.0,115.6848828956707,0.196,0.092,3.782,-0.116,35.062,33.396,5,45
E01002131,2015,0.34915055653192734,10383.2116788321,365750.0,3.51493848857645,0.192,0.126,14.127,0.302,48.646,15.335,0,0
E01002131,2016,0.35049161364950837,10517.0316301703,410687.5,2.891844997108155,0.192,0.126,14.127,0.302,48.646,15.335,0,0
E01002131,2017,0.35454545454545455,10705.5961070559,443750.0,6.25,0.192,0.126,14.127,0.302,48.646,15.335,0,0
E01002131,2018,0.35739030023094687,10535.2798053527,497750.0,4.041570438799076,0.192,0.126,14.127,0.302,48.646,15.335,0,0
E01002131,2019,0.36421911421911424,10437.9562043795,366328.125,10.48951048951049,0.192,0.126,14.127,0.302,48.646,15.335,0,0
E01002132,2015,0.3133851073549566,5398.27373612823,328715.625,10.9639104613979,0.063,0.039,1.324,-2.121,30.491,19.785,9,10
E01002132,2016,0.3087431693989071,5415.53637484586,426243.75,7.285974499089253,0.063,0.039,1.324,-2.121,30.491,19.785,9,10
E01002132,2017,0.3074074074074074,5326.75709001233,417625.0,2.7777777777777777,0.063,0.039,1.324,-2.121,30.491,19.785,9,10
E01002132,2018,0.32027649769585254,5351.41800246609,452500.0,6.912442396313365,0.063,0.039,1.324,-2.121,30.491,19.785,9,10
E01002132,2019,0.31192236598890943,5336.62145499383,405500.0,5.0831792975970425,0.063,0.039,1.324,-2.121,30.491,19.785,9,10
E01002133,2015,0.3398148148148148,5471.12462006079,255793.875,10.648148148148147,0.234,0.141,21.093,-0.212,48.872,18.292,5,5
E01002133,2016,0.33515482695810567,5562.31003039513,324712.75,10.92896174863388,0.234,0.141,21.093,-0.212,48.872,18.292,5,5
E01002133,2017,0.35,5521.78318135764,458125.0,12.385321100917432,0.234,0.141,21.093,-0.212,48.872,18.292,5,5
E01002133,2018,0.35052012663952964,5600.30395136778,421250.0,12.663952962460424,0.234,0.141,21.093,-0.212,48.872,18.292,5,5
E01002133,2019,0.3543778801843318,5496.45390070922,425000.0,10.599078341013824,0.234,0.141,21.093,-0.212,48.872,18.292,5,5
E01002134,2015,0.3069164265129683,1116.83295783714,464362.5,7.204610951008645,0.066,0.049,1.771,-1.191,29.76,14.341,3,0
E01002134,2016,0.31934566145092463,1131.3163823624,513250.0,6.401137980085348,0.066,0.049,1.771,-1.191,29.76,14.341,3,0
E01002134,2017,0.3040112596762843,1143.38590280012,445768.75,6.333567909922589,0.066,0.049,1.771,-1.191,29.76,14.341,3,0
E01002134,2018,0.30322128851540614,1149.01834567106,563500.0,5.602240896358543,0.066,0.049,1.771,-1.191,29.76,14.341,3,0
E01002134,2019,0.30800542740841247,1186.03154168007,635250.0,8.819538670284938,0.066,0.049,1.771,-1.191,29.76,14.341,3,0
E01002135,2015,0.298417894162575,4354.95367070563,290125.0,4.909983633387888,0.109,0.067,11.038,-0.897,31.996,23.216,7,34
E01002135,2016,0.31318082788671026,4362.08125445474,351625.0,9.25925925925926,0.109,0.067,11.038,-0.897,31.996,23.216,7,34
E01002135,2017,0.3197578425976885,4316.93989071038,433125.0,11.00715465052284,0.109,0.067,11.038,-0.897,31.996,23.216,7,34
E01002135,2018,0.3238909673971138,4445.23639819434,473750.0,8.5515766969535,0.109,0.067,11.038,-0.897,31.996,23.216,7,34
E01002135,2019,0.33741080530071355,4661.43977191732,372000.0,13.25178389398573,0.109,0.067,11.038,-0.897,31.996,23.216,7,34
E01002136,2015,0.3618143459915612,5109.13500404203,502000.0,21.09704641350211,0.095,0.054,3.09,-1.594,27.339,21.731,10,7
E01002136,2016,0.3550538737814264,5251.95365130692,521562.5,19.497178040020522,0.095,0.054,3.09,-1.594,27.339,21.731,10,7
E01002136,2017,0.34906139015728055,5311.23686337914,368750.0,20.294266869609334,0.095,0.054,3.09,-1.594,27.339,21.731,10,7
E01002136,2018,0.33451237998989386,5332.79439504176,477750.0,13.643254168772108,0.095,0.054,3.09,-1.594,27.339,21.731,10,7
E01002136,2019,0.33798604187437686,5405.55106440312,439987.5,16.450648055832502,0.095,0.054,3.09,-1.594,27.339,21.731,10,7
E01002137,2015,0.3195135433941404,3050.59021922428,474987.5,7.186290768380321,0.02,0.014,5.879,-1.537,22.542,21.553,4,9
E01002137,2016,0.32189082723691614,2996.62731871838,486875.0,7.878446820483961,0.02,0.014,5.879,-1.537,22.542,21.553,4,9
E01002137,2017,0.3307042253521127,2993.25463743676,535250.0,10.140845070422534,0.02,0.014,5.879,-1.537,22.542,21.553,4,9
E01002137,2018,0.32102908277404923,3015.17706576728,478000.0,13.422818791946309,0.02,0.014,5.879,-1.537,22.542,21.553,4,9
E01002137,2019,0.3379966424174594,3013.49072512647,461493.75,11.19194180190263,0.02,0.014,5.879,-1.537,22.542,21.553,4,9
E01002138,2015,0.3271144278606965,10946.2219196732,366875.0,2.487562189054726,0.13,0.071,5.872,-1.218,30.655,24.703,0,1
E01002138,2016,0.3017789072426938,10714.77195371,396618.75,5.082592121982211,0.13,0.071,5.872,-1.218,30.655,24.703,0,1
E01002138,2017,0.31432192648922685,10742.0013614703,431250.0,1.9011406844106464,0.13,0.071,5.872,-1.218,30.655,24.703,0,1
E01002138,2018,0.3220762976860538,10884.9557522123,434375.0,3.1269543464665417,0.13,0.071,5.872,-1.218,30.655,24.703,0,1
E01002138,2019,0.31889516635279347,10844.1116405718,424625.0,1.8832391713747645,0.13,0.071,5.872,-1.218,30.655,24.703,0,1
E01002139,2015,0.32667997338656024,6470.08179078777,319962.5,2.6613439787092483,0.225,0.145,25.908,-0.209,38.172,15.546,2,0
E01002139,2016,0.32763157894736844,6543.26302195436,343125.0,7.2368421052631575,0.225,0.145,25.908,-0.209,38.172,15.546,2,0
E01002139,2017,0.3170894526034713,6448.55789926818,339756.25,4.672897196261682,0.225,0.145,25.908,-0.209,38.172,15.546,2,0
E01002139,2018,0.3248832555036691,6452.8626775721,345000.0,6.6711140760507,0.225,0.145,25.908,-0.209,38.172,15.546,2,0
E01002139,2019,0.324,6457.16745587602,350937.5,2.0,0.225,0.145,25.908,-0.209,38.172,15.546,2,0
E01002140,2015,0.36580201164637377,7549.96003197442,397993.75,9.528851244044468,0.135,0.081,9.874,-0.445,29.489,16.977,4,14
E01002140,2016,0.3579059829059829,7482.0143884892,419875.0,9.081196581196583,0.135,0.081,9.874,-0.445,29.489,16.977,4,14
E01002140,2017,0.36908002177463256,7342.12629896083,461000.0,8.165487207403375,0.135,0.081,9.874,-0.445,29.489,16.977,4,14
E01002140,2018,0.3654708520179372,7130.29576338928,481000.0,9.52914798206278,0.135,0.081,9.874,-0.445,29.489,16.977,4,14
E01002140,2019,0.36622807017543857,7290.16786570743,465125.0,10.416666666666666,0.135,0.081,9.874,-0.445,29.489,16.977,4,14
E01002141,2015,0.4061990212071778,6414.37042204394,469375.0,3.2626427406199023,0.115,0.079,5.736,-1.313,31.509,15.505,3,1
E01002141,2016,0.40586001085187196,6428.32228810603,498750.0,5.968529571351058,0.115,0.079,5.736,-1.313,31.509,15.505,3,1
E01002141,2017,0.4056761268781302,6267.87582839204,497500.0,3.895381190873678,0.115,0.079,5.736,-1.313,31.509,15.505,3,1
E01002141,2018,0.4014008620689655,6473.66585280781,469375.0,3.2327586206896552,0.115,0.079,5.736,-1.313,31.509,15.505,3,1
E01002141,2019,0.3973333333333333,6539.93721660272,553125.0,3.2,0.115,0.079,5.736,-1.313,31.509,15.505,3,1
E01002142,2015,0.36878306878306877,5178.08219178082,405750.0,32.804232804232804,0.107,0.061,3.24,-1.125,34.875,19.596,3,3
E01002142,2016,0.3696808510638298,5150.68493150684,477612.5,28.191489361702125,0.107,0.061,3.24,-1.125,34.875,19.596,3,3
E01002142,2017,0.3712121212121212,5063.01369863013,499750.0,27.597402597402596,0.107,0.061,3.24,-1.125,34.875,19.596,3,3
E01002142,2018,0.37371552190373175,5065.75342465753,520625.0,19.46998377501352,0.107,0.061,3.24,-1.125,34.875,19.596,3,3
E01002142,2019,0.37590113285272914,5320.54794520548,521250.0,24.716786817713697,0.107,0.061,3.24,-1.125,34.875,19.596,3,3
E01002143,2015,0.3353726362625139,9944.69026548672,355500.0,2.780867630700779,0.139,0.084,14.457,-0.42,30.301,28.501,1,0
E01002143,2016,0.33482893998878294,9861.72566371681,400000.0,6.16937745372967,0.139,0.084,14.457,-0.42,30.301,28.501,1,0
E01002143,2017,0.3331463825014021,9861.72566371681,419937.5,1.1217049915872126,0.139,0.084,14.457,-0.42,30.301,28.501,1,0
E01002143,2018,0.34295227524972255,9966.81415929203,425333.3333333333,0.0,0.139,0.084,14.457,-0.42,30.301,28.501,1,0
E01002143,2019,0.328023598820059,9375.0,449750.0,3.5398230088495577,0.139,0.084,14.457,-0.42,30.301,28.501,1,0
E01002144,2015,0.38952020202020204,535.171295357794,521500.0,8.207070707070708,0.078,0.05,5.577,-1.235,42.709,17.471,14,1
E01002144,2016,0.393681652490887,556.11865666599,703125.0,9.113001215066827,0.078,0.05,5.577,-1.235,42.709,17.471,14,1
E01002144,2017,0.3992490613266583,539.901344685451,593875.0,6.257822277847309,0.078,0.05,5.577,-1.235,42.709,17.471,14,1
E01002144,2018,0.39801611903285805,544.96925467937,826562.5,8.679479231246125,0.078,0.05,5.577,-1.235,42.709,17.471,14,1
E01002144,2019,0.40630797773654914,546.320697344415,653000.0,6.802721088435374,0.078,0.05,5.577,-1.235,42.709,17.471,14,1
E01002145,2015,0.45273047563123897,5425.29467983434,465618.75,6.4591896652965355,0.11,0.084,5.359,-0.33,35.522,13.519,6,0
E01002145,2016,0.44177881802223523,5444.40904746734,522510.375,7.021650087770626,0.11,0.084,5.359,-0.33,35.522,13.519,6,0
E01002145,2017,0.44576877234803336,5345.65148136349,515625.0,4.767580452920143,0.11,0.084,5.359,-0.33,35.522,13.519,6,0
E01002145,2018,0.43731778425655976,5463.52341510035,530000.0,6.413994169096211,0.11,0.084,5.359,-0.33,35.522,13.519,6,0
E01002145,2019,0.42718446601941745,5578.20962089837,511625.0,10.850942318675044,0.11,0.084,5.359,-0.33,35.522,13.519,6,0
E01002146,2015,0.38332255979314805,1837.72867664528,639375.0,1.292824822236587,0.038,0.021,1.644,-1.726,17.981,11.785,0,0
E01002146,2016,0.3900709219858156,1842.48039914469,737500.0,4.513217279174726,0.038,0.021,1.644,-1.726,17.981,11.785,0,0
E01002146,2017,0.40226063829787234,1786.64765977666,686875.0,0.6648936170212766,0.038,0.021,1.644,-1.726,17.981,11.785,0,0
E01002146,2018,0.4038589487691284,1785.45972915181,736937.5,1.996007984031936,0.038,0.021,1.644,-1.726,17.981,11.785,0,0
E01002146,2019,0.4027686222808174,1802.09075789973,678750.0,2.6367831245880025,0.038,0.021,1.644,-1.726,17.981,11.785,0,0
